"id","title","value","link","group"
"187","Wie lange können Regierungen Nebenwirkungen von COVID-19 Impfstoffen noch verschweigen? Betroffene organisieren sich.","1","https://sciencefiles.org/2021/07/24/wie-lange-konnen-regierungen-nebenwirkungen-von-covid-19-impfstoffen-noch-verschweigen-betroffene-organisieren-sich/","ScienceFiles"
"188","Die Impfbereitschaft der Menschen sinkt - aktuelle Daten und der Blick auf eine Studie der Uni Erfurt","1","https://corona-blog.net/2021/07/28/die-impfbereitschaft-der-menschen-sinkt-aktuelle-daten-und-der-blick-auf-eine-der-uni-erfurt/","corona-blog.net"
"189","Über 50 wissenschaftliche Studien kommen zu dem Schluss, dass Masken die Ausbreitung von Krankheiten nicht verhindern","1","https://uncutnews.ch/ueber-50-wissenschaftliche-studien-kommen-zu-dem-schluss-dass-masken-die-ausbreitung-von-krankheiten-nicht-verhindern/","Uncut-News"
"190","Wissenscahft","1","","Wissenscahft"
"191","maske","3","","maske"
"192","Von Arzneimittelzulassungen, Mythen und Realitäten","1","https://www.medinside.ch/de/post/von-arzneimittelzulassungen-mythen-und-realitaeten","medinside.ch"
"193","Kinderärztin spricht von weltweitem Menschenversuch","1","https://reitschuster.de/post/kinderaerztin-spricht-von-weltweitem-menschenversuch/","reitschuster"
"194","Wenn die Nadel zum Geschenk wird: Der Tabubruch bei den Kindern","1","https://www.dieostschweiz.ch/artikel/wenn-die-nadel-zum-geschenk-wird-der-tabubruch-bei-den-kindern-zzq5qm1","Die Ostschweiz"
"195","SARS-CoV-2 ""hochgradig an Menschen angepasst"" – Kein tierischer Wirt","1","https://www.epochtimes.de/wissen/forschung/sars-cov-2-hochgradig-an-den-menschen-angepasst-studie-findet-kein-tierischen-wirt-a3552739.html","Epoch Times"
"196","virus-ursprung","5","","virus-ursprung"
"197","Das Impfschäden-Meldesystem VAERS in den USA in der Kritik","1","https://corona-transition.org/das-impfschaden-meldesystem-vaers-in-den-usa-in-der-kritik","Corona Transition"
"198","Die Schweiz vor der Delta-Welle","1","https://swprs.org/die-schweiz-vor-der-delta-welle/","Swiss Policy Research"
"199","PEI unterlässt bewusst Aufklärung der Todesursachen nach der Impfung","1","https://corona-blog.net/2021/07/26/pei-unterlaesst-bewusst-aufklaerung-der-todesursachen-nach-der-impfung/","corona-blog.net"
"200","pei","3","","pei"
"201","Geheime Pfizer Verträge geleakt: Keinerlei Risiko oder Haftung, Wucherpreise und mehr","1","https://report24.news/geheime-pfizer-vertraege-geleakt-keinerlei-risiko-oder-haftung-wucherpreise-und-mehr/","Report24"
"202","Pfizer will im Herbst die 5- bis 11-Jährigen impfen","1","https://corona-transition.org/pfizer-will-im-herbst-die-5-bis-11-jahrigen-impfen","Corona Transition"
"203","Italienischer Ärzte-Chef: Ansteckungen trotz Impfung, Grüner Pass ist sinnlos","1","https://www.wochenblick.at/italienischer-aerzte-chef-ansteckungen-trotz-impfung-gruener-pass-ist-sinnlos/","Wochenblick"
"204","Der beste Sex, die totale Fruchtbarkeit – und was sonst noch alles?","1","https://www.dieostschweiz.ch/artikel/der-beste-sex-die-totale-fruchtbarkeit-und-was-sonst-noch-alles-5YdLyOV","Die Ostschweiz"
"205","Grob irreführende Äusserungen von Bundesrat Alain Berset","1","https://corona-transition.org/grob-irrefuhrende-ausserungen-von-bundesrat-alain-berset","Corona Transition"
"206","budesrat","1","","budesrat"
"207","Immer mehr COVID-Erkrankungen nach Impfung – Auch Fälle von Lähmungen und Herzerkrankungen nehmen zu. Mehr als 10.000 Tote in Datenbank der WHO [VigiAccess]","1","https://sciencefiles.org/2021/07/28/immer-mehr-covid-erkrankungen-nach-impfung-auch-falle-von-lahmungen-und-herzerkrankungen-nehmen-zu-mehr-als-10-000-tote-in-datenbank-der-who-vigiaccess/","ScienceFiles"
"208","Über 10.000 ""Impfdurchbrüche"" - RKI fordert PCR-Tests für Geimpfte mit Symptomen","1","https://www.epochtimes.de/politik/deutschland/erkrankt-trotz-corona-impfung-rki-fordert-pcr-tests-fuer-geimpfte-mit-symptomen-a3578651.html","Epoch Times"
"209","pcr-test","6","","pcr-test"
"210","rki","1","","rki"
"211","Vereinsausflug zum Impfzentrum?","1","https://www.dieostschweiz.ch/artikel/vereinsausflug-zum-impfzentrum-EmQawqm","Die Ostschweiz"
"212","Dr. Gut: Bundesamt für Staatspropaganda","1","https://linth24.ch/articles/82541-dr-gut-bundesamt-fuer-staatspropaganda","linth24"
"213","Genug von Corona-Befehlen: Die Polizei wehrt sich","1","https://www.linth24.ch/articles/80325-genug-von-corona-befehlen-die-polizei-wehrt-sich","linth24"
"214","Parlament gibt zu: Mindestens 19 Tote nach Impfung in Sachsen","1","https://www.wochenblick.at/parlament-gibt-zu-mindestens-19-tote-nach-impfung-in-sachsen/","Wochenblick"
"215","Ärzte warnen: Corona-Impfungen mit mRNA-Technik ""wie eine Biowaffe""","1","https://www.wochenblick.at/aerzte-warnen-corona-impfungen-mit-mrna-technik-ist-wie-eine-biowaffe/","Wochenblick"
"216","Hubert Aiwanger: Es darf keinen Druck auf Ungeimpfte geben","1","https://www.nzz.ch/international/hubert-aiwanger-es-darf-keinen-druck-auf-ungeimpfte-geben-ld.1633849","NZZ"
"217","Sogar Ex-Mitglieder der Task Force und die Linke fordern ein Ende der Massnahmen","1","https://www.dieostschweiz.ch/artikel/sogar-ex-mitglieder-der-task-force-und-die-linke-fordern-ein-ende-der-massnahmen-9YvKNEM","Die Ostschweiz"
"218","Schulen im Kanton Schwyz: Nur 3 von 10’000 Tests sind positiv","1","https://www.infosperber.ch/gesundheit/public-health/schulen-im-kanton-schwyz-nur-3-von-10000-tests-sind-positiv/","INFOsperber"
"219","Wegen/trotz Freedom Day: DELTA verschwindet im Vereinigten Königreich – Wieder nichts mit der COVID-Hysterie","1","https://sciencefiles.org/2021/07/26/wegen-trotz-freedom-day-delta-verschwindet-im-vereinigten-konigreich-wieder-nichts-mit-der-covid-hysterie/","ScienceFiles"
"220","Lieber Valentin Vogt, haben Sie fünf Minuten Zeit für mich?","1","https://www.dieostschweiz.ch/artikel/lieber-valentin-vogt-haben-sie-fuenf-minuten-zeit-fuer-mich--3nDRg4m","Die Ostschweiz"
"221","Nach Impfung: 19-Jähriger Deutscher stirbt auf Mallorca","1","https://de.rt.com/europa/122913-tod-19-jahrigen-auf-mallorca/","RT DE"
"222","Hey, BAG! Ist vielleicht noch ein Stück Kuchen übrig?","1","https://www.dieostschweiz.ch/artikel/hey-bag-ist-vielleicht-noch-ein-stueck-kuchen-uebrig-DvjEVdq","Die Ostschweiz"
"223","Der Corona-Skandal: Chronologie einer angekündigten Krise","1","https://www.dieostschweiz.ch/artikel/der-corona-skandal-chronologie-einer-angekuendigten-krise-xXNlnzk","Die Ostschweiz"
"224","""Gefährlicher Trend"": WHO warnt vor Corona-Kreuzimpfung - Gesundheitsminister Spahn empfiehlt sie","1","https://de.rt.com/inland/120624-who-warnt-vor-kreuzimpfung-gesundheitsminister/","RT DE"
"225","kreuzimpfung","2","","kreuzimpfung"
"226","Werden die Plätze wirklich knapp – und liegt es an den Ungeimpften?","1","https://www.dieostschweiz.ch/artikel/werden-die-plaetze-wirklich-knapp-und-liegt-es-an-den-ungeimpften-1pOJ31z","Die Ostschweiz"
"227","Direktorin von US-Gesundheitsbehörde: Impfstoffe können Übertragung von COVID-19 nicht verhindern","1","https://de.rt.com/nordamerika/122047-direktor-us-cdc-walenksy-impfstoffe/","RT DE"
"228","Vollkommen nutzlos? Weitere Belege dafür, dass COVID-19-Impfstoff “Comirnaty” ineffektiv ist","1","https://sciencefiles.org/2021/07/16/vollkommen-nutzlos-weitere-belege-dafur-dass-covid-19-impfstoff-comirnaty-ineffektiv-ist/","ScienceFiles"
"229","Hauptsächlich Geimpfte betroffen: Islands Corona-Zahlen schlimmer als in 2020","1","https://www.epochtimes.de/politik/ausland/hauptsaechlich-geimpfte-betroffen-islands-corona-zahlen-schlimmer-als-in-2020-a3576629.html","Epoch Times"
"230","Immer mehr Tote: Nebenwirkungen von COVID-19-Impfstoffen [VigiAccess Datenanalyse]","1","https://sciencefiles.org/2021/07/21/immer-mehr-tote-nebenwirkungen-von-covid-19-impfstoffen-vigiaccess-datenanalyse/","ScienceFiles"
"231","Liste des Horrors: FDA wusste schon im Oktober über Nebenwirkungen Bescheid","1","https://report24.news/liste-des-horrors-fda-wusste-schon-im-oktober-ueber-nebenwirkungen-bescheid/","Report24"
"232","Dr. Gut: «Corona-Panikorchester ausser Rand und Band»","1","https://linth24.ch/articles/80431-dr-gut-corona-panikorchester-ausser-rand-und-band","linth24"
"233","Am Erreger von Sars-Cov2, den Tests und den Impfstoffen wurde seit 19 Jahren gearbeitet","1","https://corona-transition.org/am-erreger-von-sars-cov2-den-tests-und-den-impfstoffen-wurde-seit-19-jahren","Corona Transition"
"234","Mehr Infektionen in Schulen mit Maskenpflicht als ohne","1","https://tkp.at/2021/07/23/mehr-infektionen-in-schulen-mit-maskenpflicht-als-ohne/","tp - Science & Technology"
"235","Verwerfliche Anreize sollen Jugendliche zum Impfen bringen (1)","1","https://www.infosperber.ch/gesundheit/public-health/verwerfliche-anreize-sollen-jugendliche-zum-impfen-bringen-1/","INFOsperber"
"236","Belegen tatsächlich ""Ungeimpfte"" die knapper werdenden Plätze?","1","https://insideparadeplatz.ch/2021/08/25/belegen-tatsaechlich-ungeimpfte-die-knapper-werdenden-plaetze/","In$ide Paradeplatz"
"237","Schwere Verstöße und Manipulationen des Studienprotokolls: Wie Pfizer die FDA-Notfallgenehmigung für Kinder erhielt","1","https://uncutnews.ch/schwere-verstoesse-und-manipulationen-des-studienprotokolls-wie-pfizer-die-fda-notfallgenehmigung-fuer-kinder-erhielt/","Uncut-News"
"238","Das «Getöse» um Virusvarianten und abstruses Testen (1)","1","https://www.infosperber.ch/gesundheit/public-health/das-getoese-um-virusvarianten-und-abstruses-testen-1/","INFOsperber"
"239","Was man alles darf – und was auf keinen Fall","1","https://www.dieostschweiz.ch/artikel/was-man-alles-darf-und-was-auf-keinen-fall-zzq1bvR","Die Ostschweiz"
"240","Es ist alles gesagt!","1","","News-Ticker"
"241","Nach Aufruf, Todesfälle nach Impfung zu melden: 7.500 Kommentare","1","https://www.wochenblick.at/nach-aufruf-todesfaelle-nach-impfung-zu-melden-7-500-kommentare/","Wochenblick"
"242","Deutsche Studie: Kinder entwickeln langfristige Immunität gegen Covid","1","https://tkp.at/2021/07/24/deutsche-studie-kinder-entwickeln-langfristige-immunitaet-gegen-covid/","tp - Science & Technology"
"243","Fördern Geimpfte oder Ungeimpfte neue Virus-Varianten?","1","https://tkp.at/2021/07/07/foerdern-geimpfte-oder-ungeimpfte-neue-virus-varianten/","tp - Science & Technology"
"244","Psychologin Pracher-Hilander: „Wir brauchen die Masse nicht!“","1","https://auf1.tv/aufrecht-auf1/psychologin-pracher-hilander-wir-brauchen-die-masse-nicht/","AUF1.TV"
"245","AstraZeneca warnt vor nächster gefährlicher Impf-Nebenwirkung","1","https://report24.news/astrazeneca-warnt-vor-naechster-gefaehrlicher-impf-nebenwirkung/","Report24"
"246","Die Maske fällt nicht, dafür fallen alle Hemmungen","1","https://www.dieostschweiz.ch/artikel/die-maske-faellt-nicht-dafuer-fallen-alle-hemmungen-JoV7l5z","Die Ostschweiz"
"247","Studie: Long Covid bei Kindern und Jugendlichen etwa gleich häufig mit und ohne Infektion","1","https://tkp.at/2021/07/20/studie-long-covid-bei-kindern-und-jugendlichen-etwa-gleich-haeufig-mit-und-ohne-infektion/","tp - Science & Technology"
"248","long covid","2","","long covid"
"249","GB-Gesundheitsminister: Mit COVID leben wie mit der Grippe","1","https://sciencefiles.org/2021/07/04/gb-gesundheitsminister-mit-covid-leben-wie-mit-der-grippe/","ScienceFiles"
"250","Nun wollt ihr noch mehr von uns: Eine Impfung","1","https://www.dieostschweiz.ch/artikel/nun-wollt-ihr-noch-mehr-von-uns-eine-impfung-OQ97a8K","Die Ostschweiz"
"251","Die Maskierung der Zweiklassengesellschaft","1","https://www.dieostschweiz.ch/artikel/die-maskierung-der-zweiklassengesellschaft--VzRmA49","Die Ostschweiz"
"252","Schock-Studie aus den USA: ""Voll","1","https://reitschuster.de/post/schock-studie-aus-den-usa-voll-geimpfte-genauso-ansteckend-wie-alle-anderen/","reitschuster"
"253","Erhöhtes Erkrankungsrisiko durch COVID-19-Impfung? Daten aus Israel scheinen das zu bestätigen","1","https://sciencefiles.org/2021/08/26/erhohtes-erkrankungsrisiko-durch-covid-19-impfung-daten-aus-israel-scheinen-das-zu-bestatigen/","ScienceFiles"
"254","Auch Briten verzichten auf grünen Pass - Boris Johnson: „Müssen mit Covid leben“","1","https://tkp.at/2021/07/01/auch-briten-verzichten-auf-gruenen-pass-boris-johnson-muessen-mit-covid-leben/","tp - Science & Technology"
"255","Hasardeure mit der Gesundheit Anderer – Harald Walach antwortet auf die Reaktionen zu seiner Impfstudie","1","https://sciencefiles.org/2021/07/01/hasardeure-mit-der-gesundheit-anderer-harald-walach-antwortet-auf-die-reaktionen-zu-seiner-impfstudie/","ScienceFiles"
"256","«Das Panikorchester stimmt wieder die Instrumente»","1","https://corona-transition.org/das-panikorchester-stimmt-wieder-die-instrumente","Corona Transition"
"257","13-Jähriger starb nach Impfung im Schlaf - jetzt ermittelt die CDC","1","https://report24.news/13-jaehriger-starb-nach-impfung-im-schlaf-jetzt-ermittelt-die-cdc/","Report24"
"258","Impfstoffe: Knebelverträge sollten 10 Jahre geheim bleiben","1","https://www.infosperber.ch/wirtschaft/konzerne/impfstoffe-knebelvertraege-sollten-10-jahre-geheim-bleiben/","INFOsperber"
"259","80 Prozent der positiven Corona-Schnelltests in Hamburg falsch-positiv","1","https://corona-blog.net/2021/07/07/80-prozent-der-positiven-corona-schnelltests-in-hamburg-falsch-positiv/","corona-blog.net"
"260","US-Medien: Faucis NIH löschte Daten, die Covid-Hintergrund erklären könnten","1","https://report24.news/us-medien-faucis-nih-loeschte-daten-die-covid-hintergrund-erklaeren-koennten/","Report24"
"261","Corona – Wo bleiben die Fragezeichen?","1","https://www.infosperber.ch/medien/medienkritik/corona-wo-bleiben-die","INFOsperber"
"262","Pascal Couchepin prangert den Machtmissbrauch des Bundesrats an","1","https://corona-transition.org/pascal-couchepin-prangert-den-machtmissbrauch-des-bundesrats-an","Corona Transition"
"263","Bei Corona-Toten verpönt: Impf-Tote werden mit Alter und Vorerkrankungen erklärt","1","https://www.wochenblick.at/bei-corona-toten-verpoent-impf-tote-werden-mit-alter-und-vorerkrankungen-erklaert/","Wochenblick"
"264","Japanische Studie zeigt rasches Verschwinden von Antikörpern nach Pfizer Impfung","1","https://tkp.at/2021/08/17/japanische-studie-zeigt-rasches-verschwinden-von-antikoerpern-nach-pfizer-impfung/","tp - Science & Technology"
"265","Eine Petition fordert die sofortige Reorganisation der Swissmedic","1","https://corona-transition.org/eine-petition-fordert-die-sofortige-reorganisation-der-swissmedic","Corona Transition"
"266","petition","2","","petition"
"267","Covid Vaccines: The Good, The Bad, The Ugly","1","https://swprs.org/covid-vaccines-the-good-the-bad-the-ugly/","Swiss Policy Research"
"268","Drei Urteile - Bundesgericht weist Beschwerden zu Corona-Massnahmen ab","1","https://www.srf.ch/news/schweiz/drei-urteile-bundesgericht-weist-beschwerden-zu-corona-massnahmen-ab","SRF"
"269","Gibraltar: 100% durchgeimpft - Corona-Inzidenz geht durch die Decke","1","https://report24.news/gibraltar-100-durchgeimpft-corona-inzidenz-geht-durch-die-decke/","Report24"
"270","Jagd ist eröffnet","1","https://www.dieostschweiz.ch/kolumnen/jagd-ist-eroeffnet-NYJaWWg","Die Ostschweiz"
"271","Chirurg warnt vor drohender Überlastung des Medizinsystems durch Impf-Nebenwirkungen","1","https://report24.news/chirurg-warnt-vor-drohender-ueberlastung-des-medizinsystems-durch-impf-nebenwirkungen/","Report24"
"272","Die Zahlenfälscher","1","https://www.rubikon.news/artikel/die-zahlenfalscher","Rubikon"
"273","Durchsetzung der Corona Maßnahmen erfolgt im Kampf gegen Wissenschaft","1","https://tkp.at/2021/07/21/durchsetzung-der-corona-massnahmen-erfolgt-im-kampf-gegen-wissenschaft/","tp - Science & Technology"
"274","Sind Ihre Kinder schon geimpft?","1","https://www.weltwoche-daily.ch/beitrag/sind-ihre-kinder-schon-geimpft/","Weltwoche daily"
"275","Ob BAG oder SRG: Alle setzen bei der «Umerziehung» auf diesen Mann","1","https://www.dieostschweiz.ch/artikel/ob-bag-oder-srg-alle-setzen-bei-der-umerziehung-auf-diesen-mann-jxQnmJG?fbclid=IwAR3wmY0tyVHvnn7mN84tyTeRN7Lu1uVmvpO3IiOqoXrUjWowsJKmEPTL_Co","Die Ostschweiz"
"276","Die STIKO-Mitglieder sollten zurücktreten!","1","https://www.aerztezeitung.de/Medizin/Die-STIKO-Mitglieder-sollten-zuruecktreten-422036.html","AerzteZeitung"
"277","Impfkampagne: Mehr als 23.000 Ärzte sind ausgestiegen","1","https://www.welt.de/wirtschaft/article233146801/Impfkampagne-Mehr-als-23-000-Aerzte-sind-ausgestiegen.html","Die Welt"
"278","«Wer positiv Getestete ‹infiziert› nennt, gehört beurlaubt»","1","https://www.infosperber.ch/gesundheit/public-health/wer-positiv-getestete-infiziert-nennt-gehoert-beurlaubt/","INFOsperber"
"279","Behörde","2","","Behörde"
"280","Wirbel um Studie zu Spike-Protein: Für Kinder bei Kontakt zu Geimpften tödlich?","1","https://www.wochenblick.at/wirbel-um-studie-zu-spike-protein-fuer-kinder-bei-kontakt-zu-geimpften-toedlich/","Wochenblick"
"281","Eine unheilvolle Heilsgeschichte – und ein Aufruf zum Zusammenstehen","1","https://www.dieostschweiz.ch/artikel/eine-unheilvolle-heilsgeschichte-und-ein-aufruf-zum-zusammenstehen-dYPQo1o","Die Ostschweiz"
"282","Schwerwiegende Impf-Nebenwirkungen steigen in der Schweiz um den Faktor 68","1","https://corona-transition.org/schwerwiegende-impf-nebenwirkungen-steigen-in-der-schweiz-um-den-faktor-68","Corona Transition"
"283","Klammheimlich wendet sich Italien von der Impf-Hysterie ab","1","https://sciencefiles.org/2021/08/24/klammheimlich-wendet-sich-italien-von-der-impf-hysterie-ab/","ScienceFiles"
"284","Professor Ioannidis: Kollateralschäden schwerwiegender als Pandemie","1","https://reitschuster.de/post/professor-ioannidis-kollateralschaeden-schwerwiegender-als-pandemie/","reitschuster"
"285","Infektionen, Erkrankungen und Todesfälle auch nach Booster-Shot mit 3. Dosis in Israel","1","https://tkp.at/2021/08/23/infektionen-erkrankungen-und-todesfaelle-auch-nach-booster-shot-mit-3-dosis-in-israel/","tp - Science & Technology"
"286","Geschädigtes Immunsystem bei Milliarden von Menschen durch Impfungen?","1","https://www.wochenblick.at/geschaedigtes-immunsystem-bei-milliarden-von-menschen-durch-impfungen/","Wochenblick"
"287","Verdachtsmeldungen unerwünschter Wirkungen der Covid-19 Impfungen in der Schweiz – Update","1","https://www.swissmedic.ch/swissmedic/de/home/news/coronavirus-covid-19/covid-19-vaccines-safety-update-3.html","Swissmedic"
"288","EM-Spiele in München führten zu keiner Erhöhung der Infektionen","1","https://www.epochtimes.de/politik/deutschland/em-spiele-in-muenchen-fuehrten-zu-keiner-erhoehung-der-infektionen-a3572860.html","Epoch Times"
"289","Immunität nach Infektion sicherer als durch Gentechnik Impfungen","1","https://tkp.at/2021/07/14/immunitaet-nach-infektion-sicherer-als-durch-gentechnik-impfungen/","tp - Science & Technology"
"290","Impfung von Kindern: Risiko von Nebenwirkungen versus Schutz gegen Covid","1","https://tkp.at/2021/07/14/impfung-von-kindern-risiko-von-nebenwirkungen-versus-schutz-gegen-covid/","tp - Science & Technology"
"291","""Wir holen uns unser Land zurück"": Australische LKW-Fahrer kündigen landesweiten Streik an","1","https://report24.news/wir-holen-uns-unser-land-zurueck-australische-lkw-fahrer-kuendigen-landesweiten-streik-an/","Report24"
"292","Island feierte die Herdenimmunität - dann schossen plötzlich die Zahlen nach oben","1","https://www.focus.de/gesundheit/steigende-fallzahlen-vom-impf-musterschueler-zur-krisenregion-island-haelt-uns-im-corona-kampf-spiegel-vor_id_15178750.html","Focus Online"
"293","Ärzte, Juristen und Gesundheitsfachleute empfehlen den Eltern rechtliche Schritte gegen die Impfung ihrer Kinder","1","https://corona-transition.org/arzte-juristen-und-gesundheitsfachleute-empfehlen-den-eltern-rechtliche","Corona Transition"
"294","aletheia","1","","aletheia"
"295","Die Pandemie-Behauptung beruht auf Lügen","1","https://www.aargau-zuerich.ch/post/die-pandemie-behauptung-beruht-auf-luegen","aargau-zuerich.ch"
"296","„Unsere Freiheit ist in Gefahr“: Proteste in ganz Europa","1","https://www.epochtimes.de/politik/ausland/unsere-freiheit-ist-in-gefahr-proteste-in-ganz-europa-a3568889.html","Epoch Times"
"297","Swiss führt Corona-Impfobligatorium für Besatzungen ein","1","https://www.nau.ch/news/schweiz/swiss-fuhrt-corona-impfobligatorium-fur-besatzungen-ein-65988697","Nau"
"298","Kinder geschwächt durch Lockdowns und Masken erkranken schwer am RS-Virus","1","https://tkp.at/2021/07/22/kinder-geschwaecht-durch-lockdowns-und-masken-erkranken-schwer-am-rs-virus/","tp - Science & Technology"
"299","Warum sterben Geimpfte an COVID?","1","https://www.achgut.com/artikel/warum_sterben_geimpfte_an_covid","Achgut.com"
"300","Medien: Massive Nebenwirkungen bei Kindern nun auch in Österreich","1","https://report24.news/medien-massive-nebenwirkungen-bei-kindern-nun-auch-in-oesterreich/","Report24"
"301","Politiker und ""Ethiker"" jetzt plötzlich offen für Diskriminierung – von Ungeimpften","1","https://reitschuster.de/post/politiker-und-ethiker-jetzt-ploetzlich-fuer-diskriminierung-von-ungeimpften/","reitschuster"
"302","Gibt es eine „Pandemie der Ungeimpften“?","1","https://tkp.at/2021/08/25/gibt-es-eine-pandemie-der-ungeimpften/","tp - Science & Technology"
"303","Für Jugendliche ist Covid-Ansteckung harmloser als eine Impfung","1","https://www.infosperber.ch/gesundheit/public-health/fuer-jugendliche-ist-covid-ansteckung-harmloser-als-eine-impfung/","INFOsperber"
"304","WHO warnt vor eigenmächtigem Vakzin-Mixen","1","https://www.n-tv.de/panorama/WHO-warnt-vor-eigenmaechtigem-Vakzin-Mixen-article22680643.html","ntv"
"305","STIKO schlägt zurück: Arbeiten ""unabhängig von Politiker-Meinungen und der Pharmaindustrie""","1","https://de.rt.com/inland/120973-stiko-schlagt-zuruck-arbeiten-unabhangig/","RT DE"
"306","Prof. Bhakdi korrigiert sich: COVID-19-Impfreaktionen gravierender als gedacht","1","https://report24.news/prof-bhakdi-korrigiert-sich-covid-19-impfreaktionen-gravierender-als-gedacht/","Report24"
"307","Untersuchungen zeigen bei 62 Prozent langfristige Schäden durch Blutgerinnsel nach Impfung","1","https://tkp.at/2021/07/08/untersuchungen-zeigen-bei-62-prozent-langfristige-schaeden-durch-blutgerinnsel-nach-impfung/","tp - Science & Technology"
"308","blutgerinnungsstörungen","3","","blutgerinnungsstörungen"
"309","Von der Schule zur Impfung erpresst: Nun ist der 17-Jährige herzkrank","1","https://report24.news/von-der-schule-zur-impfung-gezwungen-nun-ist-der-17-jaehrige-herzkrank/","Report24"
"310","60% der schweren Krankheitsverläufe in Israel betreffen Geimpfte","1","https://corona-transition.org/60-der-schweren-krankheitsverlaufe-in-israel-betreffen-geimpfte","Corona Transition"
"311","Weiterhin steigende Zahlen von Nebenwirkungen und Todesfällen durch Impfung","1","https://tkp.at/2021/07/04/weiterhin-steigende-zahlen-von-nebenwirkungen-und-todesfaellen-durch-impfung/","tp - Science & Technology"
"312","Nach knapp 75 Mio. Impfungen: PEI meldet 10.000 schwere Impfreaktionen und über 1.000 Tote","1","https://de.rt.com/meinung/120967-paul-ehrlich-institut-veroeffentlicht-halbjahres-bilanz-mit-10000-impfreaktionen/","RT DE"
"313","Tote und Kranke nach Impfung: In jedem anderen Fall würde man einen Stopp verfügen. Berset trommelt stattdessen weiter für die Impf-Kampagne","1","https://www.weltwoche-daily.ch/beitrag/viele-tote-und-kranke-nach-impfung-in-jedem-anderen-fall-haette-man-sofort-einen-stopp-verfuegt-berset-trommelt-stattdessen-weiter-fuer-die-impf-kampagne/","Weltwoche daily"
"314","Das neue Schreckgespenst des «Tages-Anzeigers»","1","https://corona-transition.org/das-neue-schreckgespenst-des-tagesanzeigers","Corona Transition"
"315","Wien: Dutzende kollabieren nach Impfung – Gummibärchen als Prophylaxe","1","https://reitschuster.de/post/wien-dutzende-kollabieren-nach-impfung/","reitschuster"
"316","Israelisches Ministerium nennt Daten: Pfizer-Impfungen nur zu 64% ""effektiv""","1","https://report24.news/israelisches-ministerium-nennt-daten-pfizer-impfungen-nur-zu-64-effektiv/","Report24"
"317","Das Mysterium von Gibraltar: 100 Prozent geimpft, Inzidenz 600?","1","https://reitschuster.de/post/das-mysterium-von-gibraltar-100-prozent-geimpft-inzidenz-600/","reitschuster"
"318","Bundesgerichtsentscheid zu den Abstimmungsbeschwerden vom Juli:","1","https://verfassungsfreunde.ch/Bundesgerichtsentscheid-zu-den-Abstimmungsbeschwerden-vom-Juli","Verfassungsfreunde"
"319","CDC Schock-Studie: 81,8 Prozent Fehlgeburten bei früh geimpften Schwangeren?","1","https://report24.news/cdc-schock-studie-818-prozent-fehlgeburten-bei-frueh-geimpften-schwangeren/","Report24"
"320","Genug ist genug – es reicht!","1","https://www.dieostschweiz.ch/artikel/genug-ist-genug-es-reicht-BmYnNW1","Die Ostschweiz"
"321","Von Medien vertuscht: 23-jähriger irischer Fußball-Star stirbt drei Tage nach Impfung","1","https://report24.news/von-medien-vertuscht-23-jaehriger-irischer-fussball-star-stirbt-drei-tage-nach-impfung/","Report24"
"322","Pressekonferenz: Alain Berset rührt für die Gen-Präparate die Werbetrommel wie nie zuvor","1","https://corona-transition.org/pressekonferenz-alain-berset-ruhrt-fur-die-gen-praparate-die-werbetrommel-wie","Corona Transition"
"323","Wie viele Impftote wollt Ihr noch?","1","https://kenfm.de/wie-viele-impftote-wollt-ihr-noch-von-markus-fiedler/","kenFM"
"324","Hat die vierte Welle begonnen? – Die Medienkampagne läuft bereits","1","https://de.rt.com/meinung/120984-hat-die-vierte-welle-begonnen-die-medienkampagne-laeuft-bereits/","RT DE"
"325","welle4","1","","welle4"
"326","Indien: 68 Prozent haben Corona-Antikörper - Infektionssterblichkeit 0,045 Prozent","1","https://tkp.at/2021/07/29/indien-68-prozent-haben-corona-antikoerper-infektionssterblichkeit-0045-prozent/","tp - Science & Technology"
"327","Schock: Rund 10.000 schwere Impf-Nebenwirkungen in der Schweiz","1","https://www.wochenblick.at/schock-rund-10-000-schwere-impf-nebenwirkungen-in-der-schweiz/","Wochenblick"
"328","Nach Covid-19-Jahr: Über 800 Millionen Menschen leiden Hunger","1","https://www.infosperber.ch/freiheit-recht/menschenrechte/__trashed-348/","INFOsperber"
"329","Daten aus Israel bestätigen: Immunität nach Infektion weit besser als nach Impfung","1","https://tkp.at/2021/07/16/daten-aus-israel-bestaetigen-immunitaet-nach-infektion-weit-besser-als-nach-imp","tp - Science & Technology"
"330","Astrazeneca-Forscherin bezweifelt Nutzen","1","https://www.n-tv.de/panorama/Astrazeneca-Forscherin-bezweifelt-Nutzen-article22687707.html","ntv"
"331","Tod nach COVID-Impfung: sprunghafter Anstieg – Analyse der WHO-Datenbank","1","https://sciencefiles.org/2021/07/14/tod-nach-covid-impfung-sprunghafter-anstieg-analyse-der-who-datenbank/","ScienceFiles"
"332","Schweden: Wir setzen auf Schutz der Risikogruppe und Freiwilligkeit","1","https://www.berliner-zeitung.de/politik-gesellschaft/schweden-wir-setzen-auf-schutz-der-risikogruppe-und-freiwilligkeit-li.175697","Berliner Zeitung"
